"date","USW00014819_PRCP","USW00014819_tavg2","USW00014819_TMAX","USW00014819_TMIN","USW00094846_PRCP","USW00094846_tavg2","USW00094846_TMAX","USW00094846_TMIN"
2013-03-15,0.16,37,43,31,0.2,35.5,41,30
2013-03-16,0,33.5,36,31,0,32.5,35,30
2013-03-17,0,32,36,28,0,30.5,35,26
2013-03-18,0.02,29,36,22,0.08,28,35,21
2013-03-19,0,26,34,18,0,24.5,32,17
2013-03-20,0,20.5,26,15,0,19.5,25,14
2013-03-21,0,25,35,15,0,23.5,33,14
2013-03-22,0,30,41,19,0,30.5,41,20
2013-03-23,0,33,41,25,0,33,41,25
2013-03-24,0,34.5,37,32,0.01,34.5,37,32
2013-03-25,0,35.5,39,32,0,35,38,32
2013-03-26,0,37,43,31,0,36,43,29
2013-03-27,0,36.5,43,30,0,36.5,42,31
2013-03-28,0,39,51,27,0,39.5,51,28
2013-03-29,0,43,54,32,0,43.5,55,32
2013-03-30,0,45.5,59,32,0,43.5,59,28
2013-03-31,0,48.5,60,37,0,47.5,59,36
2013-04-01,0,35.5,41,30,0,36,41,29
2013-04-02,0,35.5,46,25,0,34,45,25
2013-04-03,0,34.5,43,26,0,35,44,25
2013-04-04,0,44,58,30,0,39,58,25
2013-04-05,0,42,48,36,0,44,45,36
2013-04-06,0.08,53,70,36,0.04,47,70,36
2013-04-07,0,50,60,40,0,53,59,40
2013-04-08,0.41,54,68,40,0.49,50,64,41
2013-04-09,0.18,50,60,40,0.2,44,55,39
2013-04-10,1.15,40,42,38,0.94,40,41,38
2013-04-11,0.13,44.5,50,39,0.24,41,46,38
2013-04-12,0.02,42,47,37,0,41,45,37
2013-04-13,0.01,40,46,34,0,39,45,34
2013-04-14,0,54.5,70,39,0,45,69,38
2013-04-15,0.32,55.5,65,46,0.36,61,66,44
2013-04-16,0,49,56,42,0.01,47,58,40
2013-04-17,1.87,47.5,52,43,2.01,43,49,42
2013-04-18,1.66,51.5,63,40,3.54,52,63,39
2013-04-19,0,36.5,40,33,0.01,41,40,33
2013-04-20,0,38,46,30,0,37,47,31
2013-04-21,0,43.5,54,33,0,40,54,29
2013-04-22,0,54.5,67,42,0,51,67,38
2013-04-23,0.52,49,60,38,0.7,53,59,38
2013-04-24,0.01,44,51,37,0.04,41,50,37
2013-04-25,0.01,46,51,41,0.07,45,51,38
2013-04-26,0,54,68,40,0,49,67,34
2013-04-27,0,57,68,46,0,57,68,43
2013-04-28,0.06,57.5,63,52,0.03,58,65,49
2013-04-29,0,63,74,52,0,60,74,47
2013-04-30,0,73,86,60,0,70,85,61
2013-05-01,0,74,85,63,0,74,84,56
2013-05-02,0,56.5,71,42,0.11,54,55,42
2013-05-03,0.02,45,50,40,0.05,44,48,40
2013-05-04,0,60.5,72,49,0.02,55,71,48
2013-05-05,0,59.5,70,49,0,58,69,48
2013-05-06,0,60.5,70,51,0,60,71,50
2013-05-07,0,62.5,76,49,0,61,75,48
2013-05-08,0,61.5,77,46,0,65,79,48
2013-05-09,0.63,63,76,50,0.32,64,75,46
2013-05-10,0.04,47,50,44,0.13,47,47,44
2013-05-11,0,53,62,44,0,50,60,43
2013-05-12,0,46.5,55,38,0,46,55,37
2013-05-13,0,49.5,61,38,0,48,64,36
2013-05-14,0,73.5,90,57,0,65,91,50
2013-05-15,0,72.5,83,62,0,76,84,60
2013-05-16,0,69,81,57,0,70,83,53
2013-05-17,0,65.5,73,58,0,61,70,55
2013-05-18,0,69,79,59,0,66,80,56
2013-05-19,0,74.5,87,62,0,72,86,58
2013-05-20,1.25,78.5,92,65,1.09,80,89,65
2013-05-21,0.2,73.5,82,65,0.56,73,81,64
2013-05-22,0.65,64.5,73,56,1.35,69,73,52
2013-05-23,0.12,49.5,56,43,0.06,54,54,42
2013-05-24,0,49.5,57,42,0,48,57,41
2013-05-25,0,51.5,57,46,0,50,57,44
2013-05-26,0,56.5,67,46,0.02,54,68,44
2013-05-27,0.19,60.5,65,56,0.23,57,62,53
2013-05-28,2.2,67.5,76,59,0.2,65,76,56
2013-05-29,0.02,75,85,65,0.01,71,84,64
2013-05-30,0.09,74.5,84,65,0.51,76,83,64
2013-05-31,0.23,71.5,78,65,0.3,71,77,64
2013-06-01,0.44,69.5,76,63,0.56,70,76,63
2013-06-02,0.01,55,63,47,0.01,58,63,43
2013-06-03,0,55.5,68,43,0,54,68,43
2013-06-04,0,61,72,50,0,60,72,50
2013-06-05,0,66,76,56,0.01,62,73,54
2013-06-06,0.06,59.5,65,54,0.15,58,64,52
2013-06-07,0,61,68,54,0,58,68,52
2013-06-08,0,62,74,50,0,62,74,49
2013-06-09,0.01,70.5,83,58,0.01,67,80,55
2013-06-10,0.85,68,75,61,0.26,71,76,60
2013-06-11,0.24,72,84,60,0,70,83,60
2013-06-12,0.25,75.5,87,64,0.75,75,86,63
2013-06-13,0,65.5,72,59,0,67,73,58
2013-06-14,0,66.5,76,57,0,64,78,56
2013-06-15,0.12,71,81,61,0.17,67,80,58
2013-06-16,0,76,83,69,0,76,86,69
2013-06-17,0.1,75,88,62,0.03,77,88,59
2013-06-18,0.01,63.5,70,57,0,63,71,56
2013-06-19,0,66,75,57,0,63,75,53
2013-06-20,0,74,86,62,0,71,86,56
2013-06-21,0.11,77.5,85,70,0.79,75,82,68
2013-06-22,0,76.5,83,70,0.04,73,80,67
2013-06-23,0,79,89,69,0.84,76,87,66
2013-06-24,0.14,77,86,68,0.18,76,89,67
2013-06-25,0,78.5,87,70,0.03,73,85,67
2013-06-26,0.19,74.5,81,68,1.48,73,80,66
2013-06-27,0.59,78.5,91,66,0.92,76,90,64
2013-06-28,0.16,75.5,83,68,0,75,83,67
2013-06-29,0,68,72,64,0,68,72,64
2013-06-30,0,70,76,64,0,68,77,62
2013-07-01,0,68,75,61,0,68,75,59
2013-07-02,0,65,68,62,0,65,68,60
2013-07-03,0.07,68,74,62,0.02,64,72,59
2013-07-04,0,72,83,61,0,69,83,56
2013-07-05,0,75,87,63,0,74,86,60
2013-07-06,0,76.5,82,71,0,75,83,65
2013-07-07,0,79.5,89,70,0,77,88,70
2013-07-08,0.84,79,87,71,0.5,78,86,70
2013-07-09,0.01,80,85,75,0,80,85,73
2013-07-10,0,76.5,87,66,0,81,85,66
2013-07-11,0,71.5,80,63,0,73,81,64
2013-07-12,0,71,82,60,0,72,83,58
2013-07-13,0,75,83,67,0,74,84,62
2013-07-14,0,80.5,88,73,0,78,88,72
2013-07-15,0.02,83,91,75,0.09,80,89,71
2013-07-16,0.01,85,93,77,0,81,92,73
2013-07-17,0,86,95,77,0,85,94,76
2013-07-18,0,87.5,96,79,0,85,95,77
2013-07-19,0,86,97,75,0.58,86,96,71
2013-07-20,0.01,80,88,72,0.06,80,89,71
2013-07-21,0,80.5,89,72,0.01,76,88,68
2013-07-22,0,81,90,72,0,76,87,71
2013-07-23,0,72.5,80,65,0.03,75,78,63
2013-07-24,0,67.5,73,62,0,66,72,60
2013-07-25,0,69.5,81,58,0,68,81,57
2013-07-26,0.01,69.5,74,65,0.39,69,70,62
2013-07-27,0,62.5,68,57,0,62,65,55
2013-07-28,0,63,71,55,0,60,69,54
2013-07-29,0,67,76,58,0,65,76,57
2013-07-30,0,67.5,74,61,0.04,66,74,57
2013-07-31,0.18,69.5,75,64,0.5,68,75,62
2013-08-01,0,71.5,82,61,0,70,81,61
2013-08-02,0.41,75.5,86,65,0.63,72,84,62
2013-08-03,0,72.5,79,66,0,74,81,64
2013-08-04,0,67,74,60,0,69,75,60
2013-08-05,0.02,69.5,76,63,0.07,66,75,58
2013-08-06,0,76.5,85,68,0.04,72,83,67
2013-08-07,0.01,80.5,91,70,0,79,89,67
2013-08-08,0,74,79,69,0,72,78,65
2013-08-09,0,73,84,62,0,72,82,59
2013-08-10,0,74.5,81,68,0,74,81,64
2013-08-11,0,73.5,84,63,0.01,71,81,60
2013-08-12,0.66,77,85,69,0.27,74,82,67
2013-08-13,0,66.5,71,62,0,67,70,58
2013-08-14,0,64.5,71,58,0,64,72,56
2013-08-15,0,65.5,74,57,0,64,75,55
2013-08-16,0,70,82,58,0,69,82,55
2013-08-17,0,69.5,79,60,0,71,81,57
2013-08-18,0,71.5,81,62,0,72,81,59
2013-08-19,0,74.5,86,63,0,72,85,57
2013-08-20,0,78,88,68,0,77,88,66
2013-08-21,0.05,80.5,91,70,0.01,79,90,68
2013-08-22,0.36,72.5,78,67,0.23,75,78,68
2013-08-23,0,72.5,81,64,0,73,82,62
2013-08-24,0,75,86,64,0,73,86,60
2013-08-25,0,78.5,89,68,0,77,89,65
2013-08-26,0,81,92,70,0,80,92,70
2013-08-27,0,86.5,96,77,0,84,96,77
2013-08-28,0,77,83,71,0,81,83,71
2013-08-29,0,78,87,69,0,77,89,66
2013-08-30,0.47,82.5,96,69,0.36,80,96,67
2013-08-31,0.96,73.5,77,70,0.07,73,78,71
2013-09-01,0.02,76,84,68,0.14,74,85,65
2013-09-02,0,69.5,77,62,0,72,79,60
2013-09-03,0,67,76,58,0,66,77,57
2013-09-04,0,71.5,84,59,0,69,84,59
2013-09-05,0,69.5,74,65,0,71,74,59
2013-09-06,0,73.5,85,62,0,69,86,57
2013-09-07,0,77.5,87,68,0.01,76,88,65
2013-09-08,0,74.5,78,71,0,75,77,71
2013-09-09,0,81.5,94,69,0,78,94,68
2013-09-10,0,87,96,78,0,87,95,77
2013-09-11,0,83.5,92,75,0,83,91,75
2013-09-12,0.06,73,83,63,0,75,82,62
2013-09-13,0,60.5,67,54,0,62,67,52
2013-09-14,0,61.5,72,51,0,59,72,47
2013-09-15,0.24,60,62,58,0.65,59,62,56
2013-09-16,0,59.5,64,55,0,59,64,51
2013-09-17,0,61.5,70,53,0,59,71,49
2013-09-18,0.51,72,82,62,0.55,68,81,60
2013-09-19,0,77,84,70,0.84,73,84,69
2013-09-20,0.02,68,77,59,0,73,76,58
2013-09-21,0,59,67,51,0,60,67,52
2013-09-22,0,58,67,49,0,57,67,49
2013-09-23,0,58.5,67,50,0,58,67,46
2013-09-24,0,71.5,91,52,0,60,70,49
2013-09-25,0,63.5,71,56,0,62,70,51
2013-09-26,0,65,75,55,0,63,75,50
2013-09-27,0,68.5,80,57,0,66,81,52
2013-09-28,0.02,71.5,85,58,0.2,68,84,55
2013-09-29,0.22,68.5,84,53,0.18,65,68,51
2013-09-30,0,63,76,50,0,60,74,47
2013-10-01,0,70.5,79,62,0,67,79,62
2013-10-02,0,70.5,77,64,0,70,76,62
2013-10-03,0.8,71,78,64,0.12,68,78,60
2013-10-04,0,71,76,66,0,69,74,65
2013-10-05,0.68,73,81,65,0.82,69,80,61
2013-10-06,0.06,62,76,48,0.09,60,64,45
2013-10-07,0,56,67,45,0,53,68,45
2013-10-08,0,62.5,76,49,0,58,75,43
2013-10-09,0,61,70,52,0,60,71,48
2013-10-10,0,63,75,51,0,61,74,46
2013-10-11,0,66.5,77,56,0,64,76,51
2013-10-12,0.01,63,73,53,0.12,62,73,46
2013-10-13,0,55.5,65,46,0,55,64,44
2013-10-14,0,53.5,62,45,0,54,62,42
2013-10-15,0.09,58,65,51,0.07,57,64,49
2013-10-16,0,50.5,54,47,0,52,54,47
2013-10-17,0.17,49,54,44,0.29,50,53,40
2013-10-18,0,46,50,42,0,45,50,39
2013-10-19,0.01,48.5,54,43,0.01,47,54,42
2013-10-20,0.02,53,65,41,0.01,47,61,36
2013-10-21,0.03,45.5,55,36,0,50,55,33
2013-10-22,0.03,36,41,31,0,36,42,29
2013-10-23,0,39,46,32,0,38,46,32
2013-10-24,0,39,44,34,0,39,44,31
2013-10-25,0,40,51,29,0,38,51,29
2013-10-26,0,46.5,55,38,0,47,55,37
2013-10-27,0,43.5,55,32,0,42,54,29
2013-10-28,0,45,54,36,0,45,53,35
2013-10-29,0,50,57,43,0,47,57,42
2013-10-30,1.16,55.5,64,47,0.55,52,63,43
2013-10-31,2.03,56,65,47,1.04,61,64,46
2013-11-01,0.08,46.5,49,44,0.08,47,48,43
2013-11-02,0.02,43.5,48,39,0.01,44,48,38
2013-11-03,0,43,52,34,0,42,53,33
2013-11-04,0,50.5,57,44,0,48,58,42
2013-11-05,0.02,53.5,56,51,0.04,53,55,50
2013-11-06,0.92,47,57,37,0.6,52,57,35
2013-11-07,0,38,45,31,0,38,44,30
2013-11-08,0,38.5,48,29,0,37,48,28
2013-11-09,0,51,59,43,0,49,58,41
2013-11-10,0,42,49,35,0,43,49,35
2013-11-11,0.1,37,48,26,0.29,42,47,25
2013-11-12,0,28.5,34,23,0,27,33,22
2013-11-13,0,30,40,20,0,28,40,20
2013-11-14,0,40.5,50,31,0,38,49,32
2013-11-15,0,43.5,49,38,0.01,44,50,38
2013-11-16,0.3,52,61,43,0.4,47,61,42
2013-11-17,0.77,56,69,43,0.39,60,69,43
2013-11-18,0,37,43,31,0,41,43,30
2013-11-19,0,33.5,41,26,0,33,42,25
2013-11-20,0.16,37.5,44,31,0.15,36,45,28
2013-11-21,0.05,46,51,41,0.05,44,51,41
2013-11-22,0.03,36,44,28,0.04,40,43,27
2013-11-23,0,22.5,29,16,0,25,26,15
2013-11-24,0,19.5,27,12,0,18,27,11
2013-11-25,0,27,32,22,0.03,26,31,22
2013-11-26,0,27,36,18,0,31,34,17
2013-11-27,0,21.5,29,14,0,21,29,13
2013-11-28,0,28.5,34,23,0,26,34,19
2013-11-29,0,27.5,37,18,0,25,36,15
2013-11-30,0,41,51,31,0,36,50,29
2013-12-01,0,37,44,30,0,37,42,29
2013-12-02,0.09,38,43,33,0.07,36,44,29
2013-12-03,0,44,51,37,0.02,41,50,37
2013-12-04,0,49.5,57,42,0.02,50,56,39
2013-12-05,0,32,42,22,0,35,39,21
2013-12-06,0,18,22,14,0,20,21,13
2013-12-07,0,15,21,9,0,14,21,8
2013-12-08,0.1,21,26,16,0.24,19,26,15
2013-12-09,0,14.5,26,3,0,22,25,0
2013-12-10,0,11.5,22,1,0,9,21,-6
2013-12-11,0.01,11.5,21,2,0.05,16,21,1
2013-12-12,0,8.5,20,-3,0,6,19,-3
2013-12-13,0.04,23,31,15,0.01,21,32,13
2013-12-14,0.1,26.5,30,23,0.23,30,31,22
2013-12-15,0,17.5,23,12,0,19,22,10
2013-12-16,0.01,17,22,12,0.05,13,21,7
2013-12-17,0,24.5,33,16,0.01,22,33,16
2013-12-18,0,25,34,16,0,25,35,15
2013-12-19,0.05,38.5,43,34,0.06,35,39,33
2013-12-20,0.13,35.5,37,34,0.31,35,36,33
2013-12-21,0.26,34,36,32,0.24,32,35,30
2013-12-22,0.05,30.5,35,26,0.2,33,34,24
2013-12-23,0,13.5,27,0,0,20,26,-1
2013-12-24,0,9,19,-1,0.01,4,18,-2
2013-12-25,0.02,23,27,19,0.07,20,27,18
2013-12-26,0,25.5,36,15,0,23,34,14
2013-12-27,0,35,44,26,0,33,41,21
2013-12-28,0,42.5,51,34,0,40,50,33
2013-12-29,0,25.5,39,12,0.01,35,40,11
2013-12-30,0,9,15,3,0.04,10,13,1
2013-12-31,0.08,9,14,4,0.3,8,12,2
2014-01-01,0.02,19,24,14,0.25,16,22,10
2014-01-02,0.01,13.5,22,5,0.22,19,21,-1
2014-01-03,0,9,20,-2,0,4,20,-12
2014-01-04,0.2,26.5,33,20,0.26,24,31,19
2014-01-05,0.03,15,31,-1,0.59,21,29,-3
2014-01-06,0,-8,-1,-15,0,-8,-2,-16
2014-01-07,0,-3,5,-11,0,-7,3,-12
2014-01-08,0,6.5,15,-2,0,3,17,-6
2014-01-09,0,15.5,29,2,0.01,8,27,-4
2014-01-10,0.86,35.5,42,29,0.8,30,40,27
2014-01-11,0.07,36,41,31,0.06,37,40,31
2014-01-12,0,36.5,44,29,0,33,44,28
2014-01-13,0,37.5,47,28,0,41,45,27
2014-01-14,0,28.5,35,22,0.01,30,35,22
2014-01-15,0,19,22,16,0,20,22,15
2014-01-16,0,27.5,35,20,0.01,25,34,19
2014-01-17,0,17,21,13,0.04,18,20,12
2014-01-18,0.04,16,21,11,0.12,15,21,7
2014-01-19,0,25,39,11,0,19,37,10
2014-01-20,0,28.5,37,20,0.18,33,35,13
2014-01-21,0,10.5,20,1,0.07,10,13,0
2014-01-22,0,8,15,1,0,6,15,0
2014-01-23,0,4,11,-3,0,3,10,-5
2014-01-24,0,11,28,-6,0.02,5,28,-6
2014-01-25,0.01,20,33,7,0,23,33,7
2014-01-26,0.1,19,32,6,0.17,15,31,6
2014-01-27,0,-0.5,6,-7,0,5,6,-7
2014-01-28,0,-3.5,4,-11,0,-5,3,-11
2014-01-29,0,11.5,22,1,0,8,23,1
2014-01-30,0,26,33,19,0,24,33,20
2014-01-31,0.02,23.5,28,19,0.01,24,28,17
2014-02-01,0.2,27.5,32,23,0.43,25,31,20
2014-02-02,0,15,23,7,0,19,21,-1
2014-02-03,0,11.5,22,1,0,8,21,-6
2014-02-04,0.01,17.5,25,10,0.08,15,24,7
2014-02-05,0.04,17,25,9,0.35,23,25,9
2014-02-06,0,5.5,12,-1,0,7,14,-2
2014-02-07,0,4,11,-3,0,2,11,-4
2014-02-08,0.07,11.5,17,6,0.07,10,16,5
2014-02-09,0,13.5,20,7,0,14,19,4
2014-02-10,0,5.5,13,-2,0,6,12,-3
2014-02-11,0,5.5,15,-4,0,4,14,-8
2014-02-12,0,12.5,23,2,0,8,24,-5
2014-02-13,0,24.5,34,15,0,22,32,10
2014-02-14,0,17.5,22,13,0,20,22,12
2014-02-15,0.01,15,24,6,0.04,15,24,3
2014-02-16,0,23,28,18,0,20,29,17
2014-02-17,0.38,25.5,29,22,0.35,24,28,23
2014-02-18,0,34,45,23,0,31,46,16
2014-02-19,0,38.5,45,32,0,38,44,30
2014-02-20,0.77,43,51,35,1.16,36,49,34
2014-02-21,0,32.5,37,28,0,34,37,26
2014-02-22,0,29,35,23,0,28,35,21
2014-02-23,0,22.5,29,16,0,23,28,15
2014-02-24,0,19,25,13,0,18,25,12
2014-02-25,0,15.5,24,7,0,18,22,6
2014-02-26,0,13.5,19,8,0,8,18,1
2014-02-27,0,12.5,19,6,0,11,18,4
2014-02-28,0,19,32,6,0,12,30,3
2014-03-01,0.05,22,32,12,0.29,25,31,11
2014-03-02,0.01,10.5,16,5,0.09,11,14,1
2014-03-03,0,10.5,20,1,0,7,19,-2
2014-03-04,0,19.5,27,12,0,16,27,12
2014-03-05,0.02,22,24,20,0.15,21,23,19
2014-03-06,0,24,32,16,0,22,33,16
2014-03-07,0,33,46,20,0,29,47,13
2014-03-08,0.01,31,39,23,0.02,33,38,21
2014-03-09,0,31.5,42,21,0,27,42,19
2014-03-10,0,47.5,54,41,0,44,53,40
2014-03-11,0.37,42,51,33,0.14,44,50,34
2014-03-12,0.13,26,34,18,0.48,31,34,14
2014-03-13,0,26.5,39,14,0,22,39,11
2014-03-14,0,46,54,38,0,43,53,37
2014-03-15,0,34,40,28,0,37,40,27
2014-03-16,0,24,29,19,0,24,27,19
2014-03-17,0,29.5,39,20,0,26,40,20
2014-03-18,0,40.5,51,30,0,37,52,27
2014-03-19,0.39,41,47,35,0.19,44,46,34
2014-03-20,0,39.5,48,31,0.04,37,47,30
2014-03-21,0,45.5,58,33,0,41,58,30
2014-03-22,0,35.5,42,29,0,42,41,26
2014-03-23,0,25.5,30,21,0,27,32,19
2014-03-24,0,28.5,37,20,0,26,36,20
2014-03-25,0,26,31,21,0.05,27,31,20
2014-03-26,0,28,39,17,0,26,39,15
2014-03-27,0.12,44.5,54,35,0.2,39,55,34
2014-03-28,0.04,44.5,55,34,0.06,44,55,34
2014-03-29,0,34.5,41,28,0,36,41,28
2014-03-30,0,41,57,25,0,38,57,25
2014-03-31,0.03,56,68,44,0,52,68,41
2014-04-01,0,45.5,57,34,0,46,57,32
2014-04-02,0,40.5,45,36,0,41,45,34
2014-04-03,1.08,39.5,42,37,0.53,38,43,35
2014-04-04,0.01,40.5,46,35,0,40,48,34
2014-04-05,0,41,49,33,0,40,51,31
2014-04-06,0,46,56,36,0,42,57,31
2014-04-07,0,46,55,37,0,45,54,36
2014-04-08,0.02,48.5,57,40,0.02,50,60,40
2014-04-09,0,49.5,63,36,0,49,62,33
2014-04-10,0,54,64,44,0,58,66,41
2014-04-11,0,55.5,70,41,0,55,70,37
2014-04-12,0,66,80,52,0,63,80,44
2014-04-13,0.45,59,72,46,0.43,62,69,42
2014-04-14,0.16,47.5,64,31,0.3,46,63,30
2014-04-15,0,32.5,38,27,0,31,38,26
2014-04-16,0,41.5,52,31,0,38,52,26
2014-04-17,0,53,63,43,0,50,62,40
2014-04-18,0,45,51,39,0,48,51,38
2014-04-19,0,51,64,38,0,46,66,37
2014-04-20,0,62.5,78,47,0,60,79,41
2014-04-21,0.51,68.5,78,59,0,67,74,58
2014-04-22,0,50,60,40,0,54,61,36
2014-04-23,0.02,44,51,37,0.02,42,51,33
2014-04-24,0.01,52.5,64,41,0.06,49,64,39
2014-04-25,0.24,58,69,47,0.22,56,70,45
2014-04-26,0.01,50,60,40,0,52,57,40
2014-04-27,0.03,51.5,61,42,0.03,47,60,42
2014-04-28,0.48,52.5,58,47,0.61,50,55,45
2014-04-29,0.11,58.5,67,50,0.61,52,59,47
2014-04-30,0.12,49.5,53,46,0.01,50,53,43
2014-05-01,0.09,46.5,50,43,0.09,45,49,42
2014-05-02,0.04,63.5,80,47,0,48,53,46
2014-05-03,0,58.5,68,49,0,55,67,46
2014-05-04,0,54,61,47,0,55,58,44
2014-05-05,0.01,52,59,45,0.05,49,55,43
2014-05-06,0,54,63,45,0,50,63,41
2014-05-07,0,66,80,52,0,59,78,48
2014-05-08,0,80.5,93,68,0.1,69,89,51
2014-05-09,1.43,66.5,76,57,1.03,71,73,54
2014-05-10,0,64.5,77,52,0,62,77,47
2014-05-11,0.41,74,85,63,0.12,67,81,52
2014-05-12,0.03,75.5,86,65,2.09,72,84,64
2014-05-13,0.14,62,70,54,0.12,65,67,52
2014-05-14,0.06,50.5,57,44,0.02,53,56,44
2014-05-15,0.26,49.5,57,42,0.19,47,55,40
2014-05-16,0.08,43,45,41,0.1,41,46,37
2014-05-17,0,51,61,41,0,48,60,39
2014-05-18,0,59,70,48,0,56,69,47
2014-05-19,0,62,71,53,0,59,69,45
2014-05-20,0.64,75,87,63,0.82,71,85,62
2014-05-21,0.01,78.5,89,68,0.01,75,86,63
2014-05-22,0,61.5,69,54,0,67,70,53
2014-05-23,0,59.5,68,51,0,59,69,48
2014-05-24,0,62,74,50,0,60,74,47
2014-05-25,0,69.5,85,54,0,66,83,50
2014-05-26,0.08,78.5,90,67,0,74,87,61
2014-05-27,0.5,73,85,61,0.21,75,85,58
2014-05-28,0.68,65.5,73,58,0.03,64,71,56
2014-05-29,0,67,77,57,0,63,76,54
2014-05-30,0,68,79,57,0,65,79,53
2014-05-31,0,74.5,89,60,0,71,88,54
2014-06-01,0,80.5,92,69,0,75,90,63
2014-06-02,0.2,77,85,69,0.14,76,83,68
2014-06-03,0,76,82,70,0,75,81,66
2014-06-04,0.12,65,72,58,0.19,66,70,55
2014-06-05,0,65.5,75,56,0,63,76,52
2014-06-06,0,68,82,54,0,67,81,49
2014-06-07,0.12,73.5,85,62,0.08,71,84,57
2014-06-08,0.21,62.5,70,55,0.23,65,72,54
2014-06-09,0,67.5,79,56,0,65,78,55
2014-06-10,0.45,64.5,70,59,1.26,60,66,56
2014-06-11,0.03,65.5,69,62,0.52,60,67,57
2014-06-12,0.01,72.5,82,63,0,68,79,58
2014-06-13,0,66,75,57,0,66,75,55
2014-06-14,0,68.5,80,57,0,66,79,52
2014-06-15,0,75,86,64,0,72,84,60
2014-06-16,0,79.5,90,69,0,78,88,67
2014-06-17,0,86,93,79,0,82,91,77
2014-06-18,0.8,74,85,63,0.65,78,82,61
2014-06-19,0.39,71,82,60,0.32,66,79,59
2014-06-20,0.03,76,86,66,0.01,74,85,63
2014-06-21,0.73,74,85,63,1.28,69,84,60
2014-06-22,0,74,82,66,0,70,82,63
2014-06-23,0.16,76.5,84,69,0.05,71,81,66
2014-06-24,1.15,77.5,85,70,0.41,77,87,70
2014-06-25,0.02,70.5,79,62,0,69,80,59
2014-06-26,0,68.5,77,60,0,64,78,59
2014-06-27,0,76.5,91,62,0,71,88,59
2014-06-28,0.16,81.5,88,75,0,79,87,71
2014-06-29,0.04,79.5,88,71,0.07,77,85,69
2014-06-30,2.06,78,88,68,2.6,79,87,67
2014-07-01,0.04,76,84,68,0,72,80,67
2014-07-02,0.12,66,74,58,0.12,67,70,56
2014-07-03,0.05,66,75,57,0.07,63,76,56
2014-07-04,0,69.5,79,60,0,68,79,58
2014-07-05,0.01,71,79,63,0,69,77,60
2014-07-06,0,77.5,89,66,0,73,87,63
2014-07-07,0.48,80.5,89,72,0.63,80,88,71
2014-07-08,0.48,77,84,70,0.54,76,81,66
2014-07-09,0,72.5,81,64,0,72,80,62
2014-07-10,0,70.5,78,63,0,70,79,60
2014-07-11,0,73,83,63,0.01,70,81,60
2014-07-12,3.31,75.5,81,70,0.47,74,80,70
2014-07-13,0.04,78.5,86,71,0.01,76,85,68
2014-07-14,0.37,72.5,81,64,0.2,72,80,61
2014-07-15,0.05,64,71,57,0.05,63,70,55
2014-07-16,0,64.5,73,56,0,63,72,55
2014-07-17,0,68,78,58,0,66,78,54
2014-07-18,0,72.5,81,64,0,70,79,59
2014-07-19,0,71,80,62,0,70,80,57
2014-07-20,0,75,84,66,0,72,82,60
2014-07-21,0,77.5,87,68,0,75,86,63
2014-07-22,0.19,81.5,91,72,0.01,79,90,69
2014-07-23,0,70,76,64,0,73,75,59
2014-07-24,0,67.5,75,60,0,65,75,57
2014-07-25,0,68.5,77,60,0,66,75,55
2014-07-26,0,77.5,85,70,0,74,84,68
2014-07-27,0.04,77.5,89,66,0.02,78,87,65
2014-07-28,0,67.5,73,62,0,67,73,59
2014-07-29,0,70.5,81,60,0.01,69,81,58
2014-07-30,0,70.5,80,61,0,69,79,59
2014-07-31,0,74,85,63,0,71,84,59
2014-08-01,0.21,75,83,67,0.15,73,85,62
2014-08-02,0,73.5,84,63,0,72,86,59
2014-08-03,0,76.5,87,66,0,75,87,62
2014-08-04,1.82,78,88,68,2.76,75,87,67
2014-08-05,0.07,74,80,68,0,71,80,64
2014-08-06,0,73,81,65,0,71,80,62
2014-08-07,0,75,81,69,0,72,81,61
2014-08-08,0,76,82,70,0,74,82,66
2014-08-09,0,74,80,68,0,74,80,66
2014-08-10,0,76.5,82,71,0,74,81,69
2014-08-11,1.16,76,84,68,0.85,72,82,67
2014-08-12,0.16,66.5,70,63,0.07,67,70,61
2014-08-13,0,71,83,59,0,69,82,57
2014-08-14,0,67,73,61,0,67,72,57
2014-08-15,0,67,79,55,0,65,78,52
2014-08-16,0,72.5,81,64,0,71,82,62
2014-08-17,0,69,72,66,0,70,71,64
2014-08-18,0,76,85,67,0,70,83,65
2014-08-19,0.13,79.5,86,73,0.09,77,86,69
2014-08-20,0,77.5,87,68,0,76,86,66
2014-08-21,1.29,77,83,71,0.98,75,79,70
2014-08-22,3.17,80.5,87,74,1.58,78,86,72
2014-08-23,0.5,79,87,71,0.34,77,86,68
2014-08-24,0,81,89,73,0,76,88,70
2014-08-25,0.78,82.5,92,73,0.01,79,88,71
2014-08-26,0,67.5,86,49,0.12,76,85,71
2014-08-27,0,75.5,81,70,0,74,82,67
2014-08-28,0.02,73,77,69,0,71,77,67
2014-08-29,0,80.5,88,73,0.08,76,86,71
2014-08-30,0,80,86,74,0.27,77,83,70
2014-08-31,0,79,87,71,0,76,85,68
2014-09-01,0,79.5,85,74,0.36,77,83,70
2014-09-02,0,77,85,69,0.01,74,82,67
2014-09-03,0,76,85,67,0,73,83,61
2014-09-04,0.22,80,87,73,0.26,76,85,71
2014-09-05,0.43,78,89,67,0.5,80,88,64
2014-09-06,0,69,76,62,0,67,75,60
