"date","yr","mo","day","qtr","wk","day.of.yr","day.of.wk","day.of.wk.name","eval.day","eval.wk","train","validate","test","partition"
2009-05-24,2009,5,24,2,21,144,"0","Sat",1240,178,TRUE,FALSE,FALSE,"train"
2009-05-25,2009,5,25,2,21,145,"1","Sun",1241,178,TRUE,FALSE,FALSE,"train"
2009-05-26,2009,5,26,2,21,146,"2","Mon",1242,178,TRUE,FALSE,FALSE,"train"
2009-05-27,2009,5,27,2,21,147,"3","Tue",1243,178,TRUE,FALSE,FALSE,"train"
2009-05-28,2009,5,28,2,22,148,"4","Wed",1244,178,TRUE,FALSE,FALSE,"train"
2009-05-29,2009,5,29,2,22,149,"5","Thu",1245,178,TRUE,FALSE,FALSE,"train"
2009-05-30,2009,5,30,2,22,150,"6","Fri",1246,178,TRUE,FALSE,FALSE,"train"
2009-05-31,2009,5,31,2,22,151,"0","Sat",1247,179,TRUE,FALSE,FALSE,"train"
2009-06-01,2009,6,1,2,22,152,"1","Sun",1248,179,TRUE,FALSE,FALSE,"train"
2009-06-02,2009,6,2,2,22,153,"2","Mon",1249,179,TRUE,FALSE,FALSE,"train"
2009-06-03,2009,6,3,2,22,154,"3","Tue",1250,179,TRUE,FALSE,FALSE,"train"
2009-06-04,2009,6,4,2,23,155,"4","Wed",1251,179,TRUE,FALSE,FALSE,"train"
2009-06-05,2009,6,5,2,23,156,"5","Thu",1252,179,TRUE,FALSE,FALSE,"train"
2009-06-06,2009,6,6,2,23,157,"6","Fri",1253,179,TRUE,FALSE,FALSE,"train"
2009-06-07,2009,6,7,2,23,158,"0","Sat",1254,180,TRUE,FALSE,FALSE,"train"
2009-06-08,2009,6,8,2,23,159,"1","Sun",1255,180,TRUE,FALSE,FALSE,"train"
2009-06-09,2009,6,9,2,23,160,"2","Mon",1256,180,TRUE,FALSE,FALSE,"train"
2009-06-10,2009,6,10,2,23,161,"3","Tue",1257,180,TRUE,FALSE,FALSE,"train"
2009-06-11,2009,6,11,2,24,162,"4","Wed",1258,180,TRUE,FALSE,FALSE,"train"
2009-06-12,2009,6,12,2,24,163,"5","Thu",1259,180,TRUE,FALSE,FALSE,"train"
2009-06-13,2009,6,13,2,24,164,"6","Fri",1260,180,TRUE,FALSE,FALSE,"train"
2009-06-14,2009,6,14,2,24,165,"0","Sat",1261,181,TRUE,FALSE,FALSE,"train"
2009-06-15,2009,6,15,2,24,166,"1","Sun",1262,181,TRUE,FALSE,FALSE,"train"
2009-06-16,2009,6,16,2,24,167,"2","Mon",1263,181,TRUE,FALSE,FALSE,"train"
2009-06-17,2009,6,17,2,24,168,"3","Tue",1264,181,TRUE,FALSE,FALSE,"train"
2009-06-18,2009,6,18,2,25,169,"4","Wed",1265,181,TRUE,FALSE,FALSE,"train"
2009-06-19,2009,6,19,2,25,170,"5","Thu",1266,181,TRUE,FALSE,FALSE,"train"
2009-06-20,2009,6,20,2,25,171,"6","Fri",1267,181,TRUE,FALSE,FALSE,"train"
2009-06-21,2009,6,21,2,25,172,"0","Sat",1268,182,TRUE,FALSE,FALSE,"train"
2009-06-22,2009,6,22,2,25,173,"1","Sun",1269,182,TRUE,FALSE,FALSE,"train"
2009-06-23,2009,6,23,2,25,174,"2","Mon",1270,182,TRUE,FALSE,FALSE,"train"
2009-06-24,2009,6,24,2,25,175,"3","Tue",1271,182,TRUE,FALSE,FALSE,"train"
2009-06-25,2009,6,25,2,26,176,"4","Wed",1272,182,TRUE,FALSE,FALSE,"train"
2009-06-26,2009,6,26,2,26,177,"5","Thu",1273,182,TRUE,FALSE,FALSE,"train"
2009-06-27,2009,6,27,2,26,178,"6","Fri",1274,182,TRUE,FALSE,FALSE,"train"
2009-06-28,2009,6,28,2,26,179,"0","Sat",1275,183,TRUE,FALSE,FALSE,"train"
2009-06-29,2009,6,29,2,26,180,"1","Sun",1276,183,TRUE,FALSE,FALSE,"train"
2009-06-30,2009,6,30,2,26,181,"2","Mon",1277,183,TRUE,FALSE,FALSE,"train"
2009-07-01,2009,7,1,3,26,182,"3","Tue",1278,183,TRUE,FALSE,FALSE,"train"
2009-07-02,2009,7,2,3,27,183,"4","Wed",1279,183,TRUE,FALSE,FALSE,"train"
2009-07-03,2009,7,3,3,27,184,"5","Thu",1280,183,TRUE,FALSE,FALSE,"train"
2009-07-04,2009,7,4,3,27,185,"6","Fri",1281,183,TRUE,FALSE,FALSE,"train"
2009-07-05,2009,7,5,3,27,186,"0","Sat",1282,184,TRUE,FALSE,FALSE,"train"
2009-07-06,2009,7,6,3,27,187,"1","Sun",1283,184,TRUE,FALSE,FALSE,"train"
2009-07-07,2009,7,7,3,27,188,"2","Mon",1284,184,TRUE,FALSE,FALSE,"train"
2009-07-08,2009,7,8,3,27,189,"3","Tue",1285,184,TRUE,FALSE,FALSE,"train"
2009-07-09,2009,7,9,3,28,190,"4","Wed",1286,184,TRUE,FALSE,FALSE,"train"
2009-07-10,2009,7,10,3,28,191,"5","Thu",1287,184,TRUE,FALSE,FALSE,"train"
2009-07-11,2009,7,11,3,28,192,"6","Fri",1288,184,TRUE,FALSE,FALSE,"train"
2009-07-12,2009,7,12,3,28,193,"0","Sat",1289,185,TRUE,FALSE,FALSE,"train"
2009-07-13,2009,7,13,3,28,194,"1","Sun",1290,185,TRUE,FALSE,FALSE,"train"
2009-07-14,2009,7,14,3,28,195,"2","Mon",1291,185,TRUE,FALSE,FALSE,"train"
2009-07-15,2009,7,15,3,28,196,"3","Tue",1292,185,TRUE,FALSE,FALSE,"train"
2009-07-16,2009,7,16,3,29,197,"4","Wed",1293,185,TRUE,FALSE,FALSE,"train"
2009-07-17,2009,7,17,3,29,198,"5","Thu",1294,185,TRUE,FALSE,FALSE,"train"
2009-07-18,2009,7,18,3,29,199,"6","Fri",1295,185,TRUE,FALSE,FALSE,"train"
2009-07-19,2009,7,19,3,29,200,"0","Sat",1296,186,TRUE,FALSE,FALSE,"train"
2009-07-20,2009,7,20,3,29,201,"1","Sun",1297,186,TRUE,FALSE,FALSE,"train"
2009-07-21,2009,7,21,3,29,202,"2","Mon",1298,186,TRUE,FALSE,FALSE,"train"
2009-07-22,2009,7,22,3,29,203,"3","Tue",1299,186,TRUE,FALSE,FALSE,"train"
2009-07-23,2009,7,23,3,30,204,"4","Wed",1300,186,TRUE,FALSE,FALSE,"train"
2009-07-24,2009,7,24,3,30,205,"5","Thu",1301,186,TRUE,FALSE,FALSE,"train"
2009-07-25,2009,7,25,3,30,206,"6","Fri",1302,186,TRUE,FALSE,FALSE,"train"
2009-07-26,2009,7,26,3,30,207,"0","Sat",1303,187,TRUE,FALSE,FALSE,"train"
2009-07-27,2009,7,27,3,30,208,"1","Sun",1304,187,TRUE,FALSE,FALSE,"train"
2009-07-28,2009,7,28,3,30,209,"2","Mon",1305,187,TRUE,FALSE,FALSE,"train"
2009-07-29,2009,7,29,3,30,210,"3","Tue",1306,187,TRUE,FALSE,FALSE,"train"
2009-07-30,2009,7,30,3,31,211,"4","Wed",1307,187,TRUE,FALSE,FALSE,"train"
2009-07-31,2009,7,31,3,31,212,"5","Thu",1308,187,TRUE,FALSE,FALSE,"train"
2009-08-01,2009,8,1,3,31,213,"6","Fri",1309,187,TRUE,FALSE,FALSE,"train"
2009-08-02,2009,8,2,3,31,214,"0","Sat",1310,188,TRUE,FALSE,FALSE,"train"
2009-08-03,2009,8,3,3,31,215,"1","Sun",1311,188,TRUE,FALSE,FALSE,"train"
2009-08-04,2009,8,4,3,31,216,"2","Mon",1312,188,TRUE,FALSE,FALSE,"train"
2009-08-05,2009,8,5,3,31,217,"3","Tue",1313,188,TRUE,FALSE,FALSE,"train"
2009-08-06,2009,8,6,3,32,218,"4","Wed",1314,188,TRUE,FALSE,FALSE,"train"
2009-08-07,2009,8,7,3,32,219,"5","Thu",1315,188,TRUE,FALSE,FALSE,"train"
2009-08-08,2009,8,8,3,32,220,"6","Fri",1316,188,TRUE,FALSE,FALSE,"train"
2009-08-09,2009,8,9,3,32,221,"0","Sat",1317,189,TRUE,FALSE,FALSE,"train"
2009-08-10,2009,8,10,3,32,222,"1","Sun",1318,189,TRUE,FALSE,FALSE,"train"
2009-08-11,2009,8,11,3,32,223,"2","Mon",1319,189,TRUE,FALSE,FALSE,"train"
2009-08-12,2009,8,12,3,32,224,"3","Tue",1320,189,TRUE,FALSE,FALSE,"train"
2009-08-13,2009,8,13,3,33,225,"4","Wed",1321,189,TRUE,FALSE,FALSE,"train"
2009-08-14,2009,8,14,3,33,226,"5","Thu",1322,189,TRUE,FALSE,FALSE,"train"
2009-08-15,2009,8,15,3,33,227,"6","Fri",1323,189,TRUE,FALSE,FALSE,"train"
2009-08-16,2009,8,16,3,33,228,"0","Sat",1324,190,TRUE,FALSE,FALSE,"train"
2009-08-17,2009,8,17,3,33,229,"1","Sun",1325,190,TRUE,FALSE,FALSE,"train"
2009-08-18,2009,8,18,3,33,230,"2","Mon",1326,190,TRUE,FALSE,FALSE,"train"
2009-08-19,2009,8,19,3,33,231,"3","Tue",1327,190,TRUE,FALSE,FALSE,"train"
2009-08-20,2009,8,20,3,34,232,"4","Wed",1328,190,TRUE,FALSE,FALSE,"train"
2009-08-21,2009,8,21,3,34,233,"5","Thu",1329,190,TRUE,FALSE,FALSE,"train"
2009-08-22,2009,8,22,3,34,234,"6","Fri",1330,190,TRUE,FALSE,FALSE,"train"
2009-08-23,2009,8,23,3,34,235,"0","Sat",1331,191,TRUE,FALSE,FALSE,"train"
2009-08-24,2009,8,24,3,34,236,"1","Sun",1332,191,TRUE,FALSE,FALSE,"train"
2009-08-25,2009,8,25,3,34,237,"2","Mon",1333,191,TRUE,FALSE,FALSE,"train"
2009-08-26,2009,8,26,3,34,238,"3","Tue",1334,191,TRUE,FALSE,FALSE,"train"
2009-08-27,2009,8,27,3,35,239,"4","Wed",1335,191,TRUE,FALSE,FALSE,"train"
2009-08-28,2009,8,28,3,35,240,"5","Thu",1336,191,TRUE,FALSE,FALSE,"train"
2009-08-29,2009,8,29,3,35,241,"6","Fri",1337,191,TRUE,FALSE,FALSE,"train"
2009-08-30,2009,8,30,3,35,242,"0","Sat",1338,192,TRUE,FALSE,FALSE,"train"
2009-08-31,2009,8,31,3,35,243,"1","Sun",1339,192,TRUE,FALSE,FALSE,"train"
2009-09-01,2009,9,1,3,35,244,"2","Mon",1340,192,TRUE,FALSE,FALSE,"train"
2009-09-02,2009,9,2,3,35,245,"3","Tue",1341,192,TRUE,FALSE,FALSE,"train"
2009-09-03,2009,9,3,3,36,246,"4","Wed",1342,192,TRUE,FALSE,FALSE,"train"
2009-09-04,2009,9,4,3,36,247,"5","Thu",1343,192,TRUE,FALSE,FALSE,"train"
2009-09-05,2009,9,5,3,36,248,"6","Fri",1344,192,TRUE,FALSE,FALSE,"train"
2009-09-06,2009,9,6,3,36,249,"0","Sat",1345,193,TRUE,FALSE,FALSE,"train"
2009-09-07,2009,9,7,3,36,250,"1","Sun",1346,193,TRUE,FALSE,FALSE,"train"
2009-09-08,2009,9,8,3,36,251,"2","Mon",1347,193,TRUE,FALSE,FALSE,"train"
2009-09-09,2009,9,9,3,36,252,"3","Tue",1348,193,TRUE,FALSE,FALSE,"train"
2009-09-10,2009,9,10,3,37,253,"4","Wed",1349,193,TRUE,FALSE,FALSE,"train"
2009-09-11,2009,9,11,3,37,254,"5","Thu",1350,193,TRUE,FALSE,FALSE,"train"
2009-09-12,2009,9,12,3,37,255,"6","Fri",1351,193,TRUE,FALSE,FALSE,"train"
2009-09-13,2009,9,13,3,37,256,"0","Sat",1352,194,TRUE,FALSE,FALSE,"train"
2009-09-14,2009,9,14,3,37,257,"1","Sun",1353,194,TRUE,FALSE,FALSE,"train"
2009-09-15,2009,9,15,3,37,258,"2","Mon",1354,194,TRUE,FALSE,FALSE,"train"
2009-09-16,2009,9,16,3,37,259,"3","Tue",1355,194,TRUE,FALSE,FALSE,"train"
2009-09-17,2009,9,17,3,38,260,"4","Wed",1356,194,TRUE,FALSE,FALSE,"train"
2009-09-18,2009,9,18,3,38,261,"5","Thu",1357,194,TRUE,FALSE,FALSE,"train"
2009-09-19,2009,9,19,3,38,262,"6","Fri",1358,194,TRUE,FALSE,FALSE,"train"
2009-09-20,2009,9,20,3,38,263,"0","Sat",1359,195,TRUE,FALSE,FALSE,"train"
2009-09-21,2009,9,21,3,38,264,"1","Sun",1360,195,TRUE,FALSE,FALSE,"train"
2009-09-22,2009,9,22,3,38,265,"2","Mon",1361,195,TRUE,FALSE,FALSE,"train"
2009-09-23,2009,9,23,3,38,266,"3","Tue",1362,195,TRUE,FALSE,FALSE,"train"
2009-09-24,2009,9,24,3,39,267,"4","Wed",1363,195,TRUE,FALSE,FALSE,"train"
2009-09-25,2009,9,25,3,39,268,"5","Thu",1364,195,TRUE,FALSE,FALSE,"train"
2009-09-26,2009,9,26,3,39,269,"6","Fri",1365,195,TRUE,FALSE,FALSE,"train"
2009-09-27,2009,9,27,3,39,270,"0","Sat",1366,196,TRUE,FALSE,FALSE,"train"
2009-09-28,2009,9,28,3,39,271,"1","Sun",1367,196,TRUE,FALSE,FALSE,"train"
2009-09-29,2009,9,29,3,39,272,"2","Mon",1368,196,TRUE,FALSE,FALSE,"train"
2009-09-30,2009,9,30,3,39,273,"3","Tue",1369,196,TRUE,FALSE,FALSE,"train"
2009-10-01,2009,10,1,4,40,274,"4","Wed",1370,196,TRUE,FALSE,FALSE,"train"
2009-10-02,2009,10,2,4,40,275,"5","Thu",1371,196,TRUE,FALSE,FALSE,"train"
2009-10-03,2009,10,3,4,40,276,"6","Fri",1372,196,TRUE,FALSE,FALSE,"train"
2009-10-04,2009,10,4,4,40,277,"0","Sat",1373,197,TRUE,FALSE,FALSE,"train"
2009-10-05,2009,10,5,4,40,278,"1","Sun",1374,197,TRUE,FALSE,FALSE,"train"
2009-10-06,2009,10,6,4,40,279,"2","Mon",1375,197,TRUE,FALSE,FALSE,"train"
2009-10-07,2009,10,7,4,40,280,"3","Tue",1376,197,TRUE,FALSE,FALSE,"train"
2009-10-08,2009,10,8,4,41,281,"4","Wed",1377,197,TRUE,FALSE,FALSE,"train"
2009-10-09,2009,10,9,4,41,282,"5","Thu",1378,197,TRUE,FALSE,FALSE,"train"
2009-10-10,2009,10,10,4,41,283,"6","Fri",1379,197,TRUE,FALSE,FALSE,"train"
2009-10-11,2009,10,11,4,41,284,"0","Sat",1380,198,TRUE,FALSE,FALSE,"train"
2009-10-12,2009,10,12,4,41,285,"1","Sun",1381,198,TRUE,FALSE,FALSE,"train"
2009-10-13,2009,10,13,4,41,286,"2","Mon",1382,198,TRUE,FALSE,FALSE,"train"
2009-10-14,2009,10,14,4,41,287,"3","Tue",1383,198,TRUE,FALSE,FALSE,"train"
2009-10-15,2009,10,15,4,42,288,"4","Wed",1384,198,TRUE,FALSE,FALSE,"train"
2009-10-16,2009,10,16,4,42,289,"5","Thu",1385,198,TRUE,FALSE,FALSE,"train"
2009-10-17,2009,10,17,4,42,290,"6","Fri",1386,198,TRUE,FALSE,FALSE,"train"
2009-10-18,2009,10,18,4,42,291,"0","Sat",1387,199,TRUE,FALSE,FALSE,"train"
2009-10-19,2009,10,19,4,42,292,"1","Sun",1388,199,TRUE,FALSE,FALSE,"train"
2009-10-20,2009,10,20,4,42,293,"2","Mon",1389,199,TRUE,FALSE,FALSE,"train"
2009-10-21,2009,10,21,4,42,294,"3","Tue",1390,199,TRUE,FALSE,FALSE,"train"
2009-10-22,2009,10,22,4,43,295,"4","Wed",1391,199,TRUE,FALSE,FALSE,"train"
2009-10-23,2009,10,23,4,43,296,"5","Thu",1392,199,TRUE,FALSE,FALSE,"train"
2009-10-24,2009,10,24,4,43,297,"6","Fri",1393,199,TRUE,FALSE,FALSE,"train"
2009-10-25,2009,10,25,4,43,298,"0","Sat",1394,200,TRUE,FALSE,FALSE,"train"
2009-10-26,2009,10,26,4,43,299,"1","Sun",1395,200,TRUE,FALSE,FALSE,"train"
2009-10-27,2009,10,27,4,43,300,"2","Mon",1396,200,TRUE,FALSE,FALSE,"train"
2009-10-28,2009,10,28,4,43,301,"3","Tue",1397,200,TRUE,FALSE,FALSE,"train"
2009-10-29,2009,10,29,4,44,302,"4","Wed",1398,200,TRUE,FALSE,FALSE,"train"
2009-10-30,2009,10,30,4,44,303,"5","Thu",1399,200,TRUE,FALSE,FALSE,"train"
2009-10-31,2009,10,31,4,44,304,"6","Fri",1400,200,TRUE,FALSE,FALSE,"train"
2009-11-01,2009,11,1,4,44,305,"0","Sat",1401,201,TRUE,FALSE,FALSE,"train"
2009-11-02,2009,11,2,4,44,306,"1","Sun",1402,201,TRUE,FALSE,FALSE,"train"
2009-11-03,2009,11,3,4,44,307,"2","Mon",1403,201,TRUE,FALSE,FALSE,"train"
2009-11-04,2009,11,4,4,44,308,"3","Tue",1404,201,TRUE,FALSE,FALSE,"train"
2009-11-05,2009,11,5,4,45,309,"4","Wed",1405,201,TRUE,FALSE,FALSE,"train"
2009-11-06,2009,11,6,4,45,310,"5","Thu",1406,201,TRUE,FALSE,FALSE,"train"
2009-11-07,2009,11,7,4,45,311,"6","Fri",1407,201,TRUE,FALSE,FALSE,"train"
2009-11-08,2009,11,8,4,45,312,"0","Sat",1408,202,TRUE,FALSE,FALSE,"train"
2009-11-09,2009,11,9,4,45,313,"1","Sun",1409,202,TRUE,FALSE,FALSE,"train"
2009-11-10,2009,11,10,4,45,314,"2","Mon",1410,202,TRUE,FALSE,FALSE,"train"
2009-11-11,2009,11,11,4,45,315,"3","Tue",1411,202,TRUE,FALSE,FALSE,"train"
2009-11-12,2009,11,12,4,46,316,"4","Wed",1412,202,TRUE,FALSE,FALSE,"train"
2009-11-13,2009,11,13,4,46,317,"5","Thu",1413,202,TRUE,FALSE,FALSE,"train"
2009-11-14,2009,11,14,4,46,318,"6","Fri",1414,202,TRUE,FALSE,FALSE,"train"
2009-11-15,2009,11,15,4,46,319,"0","Sat",1415,203,TRUE,FALSE,FALSE,"train"
2009-11-16,2009,11,16,4,46,320,"1","Sun",1416,203,TRUE,FALSE,FALSE,"train"
2009-11-17,2009,11,17,4,46,321,"2","Mon",1417,203,TRUE,FALSE,FALSE,"train"
2009-11-18,2009,11,18,4,46,322,"3","Tue",1418,203,TRUE,FALSE,FALSE,"train"
2009-11-19,2009,11,19,4,47,323,"4","Wed",1419,203,TRUE,FALSE,FALSE,"train"
2009-11-20,2009,11,20,4,47,324,"5","Thu",1420,203,TRUE,FALSE,FALSE,"train"
2009-11-21,2009,11,21,4,47,325,"6","Fri",1421,203,TRUE,FALSE,FALSE,"train"
2009-11-22,2009,11,22,4,47,326,"0","Sat",1422,204,TRUE,FALSE,FALSE,"train"
2009-11-23,2009,11,23,4,47,327,"1","Sun",1423,204,TRUE,FALSE,FALSE,"train"
2009-11-24,2009,11,24,4,47,328,"2","Mon",1424,204,TRUE,FALSE,FALSE,"train"
2009-11-25,2009,11,25,4,47,329,"3","Tue",1425,204,TRUE,FALSE,FALSE,"train"
2009-11-26,2009,11,26,4,48,330,"4","Wed",1426,204,TRUE,FALSE,FALSE,"train"
2009-11-27,2009,11,27,4,48,331,"5","Thu",1427,204,TRUE,FALSE,FALSE,"train"
2009-11-28,2009,11,28,4,48,332,"6","Fri",1428,204,TRUE,FALSE,FALSE,"train"
2009-11-29,2009,11,29,4,48,333,"0","Sat",1429,205,TRUE,FALSE,FALSE,"train"
2009-11-30,2009,11,30,4,48,334,"1","Sun",1430,205,TRUE,FALSE,FALSE,"train"
2009-12-01,2009,12,1,4,48,335,"2","Mon",1431,205,TRUE,FALSE,FALSE,"train"
2009-12-02,2009,12,2,4,48,336,"3","Tue",1432,205,TRUE,FALSE,FALSE,"train"
2009-12-03,2009,12,3,4,49,337,"4","Wed",1433,205,TRUE,FALSE,FALSE,"train"
2009-12-04,2009,12,4,4,49,338,"5","Thu",1434,205,TRUE,FALSE,FALSE,"train"
2009-12-05,2009,12,5,4,49,339,"6","Fri",1435,205,TRUE,FALSE,FALSE,"train"
2009-12-06,2009,12,6,4,49,340,"0","Sat",1436,206,TRUE,FALSE,FALSE,"train"
2009-12-07,2009,12,7,4,49,341,"1","Sun",1437,206,TRUE,FALSE,FALSE,"train"
2009-12-08,2009,12,8,4,49,342,"2","Mon",1438,206,TRUE,FALSE,FALSE,"train"
2009-12-09,2009,12,9,4,49,343,"3","Tue",1439,206,TRUE,FALSE,FALSE,"train"
2009-12-10,2009,12,10,4,50,344,"4","Wed",1440,206,TRUE,FALSE,FALSE,"train"
2009-12-11,2009,12,11,4,50,345,"5","Thu",1441,206,TRUE,FALSE,FALSE,"train"
2009-12-12,2009,12,12,4,50,346,"6","Fri",1442,206,TRUE,FALSE,FALSE,"train"
2009-12-13,2009,12,13,4,50,347,"0","Sat",1443,207,TRUE,FALSE,FALSE,"train"
2009-12-14,2009,12,14,4,50,348,"1","Sun",1444,207,TRUE,FALSE,FALSE,"train"
2009-12-15,2009,12,15,4,50,349,"2","Mon",1445,207,TRUE,FALSE,FALSE,"train"
2009-12-16,2009,12,16,4,50,350,"3","Tue",1446,207,TRUE,FALSE,FALSE,"train"
2009-12-17,2009,12,17,4,51,351,"4","Wed",1447,207,TRUE,FALSE,FALSE,"train"
2009-12-18,2009,12,18,4,51,352,"5","Thu",1448,207,TRUE,FALSE,FALSE,"train"
2009-12-19,2009,12,19,4,51,353,"6","Fri",1449,207,TRUE,FALSE,FALSE,"train"
2009-12-20,2009,12,20,4,51,354,"0","Sat",1450,208,TRUE,FALSE,FALSE,"train"
2009-12-21,2009,12,21,4,51,355,"1","Sun",1451,208,TRUE,FALSE,FALSE,"train"
2009-12-22,2009,12,22,4,51,356,"2","Mon",1452,208,TRUE,FALSE,FALSE,"train"
2009-12-23,2009,12,23,4,51,357,"3","Tue",1453,208,TRUE,FALSE,FALSE,"train"
2009-12-24,2009,12,24,4,52,358,"4","Wed",1454,208,TRUE,FALSE,FALSE,"train"
2009-12-25,2009,12,25,4,52,359,"5","Thu",1455,208,TRUE,FALSE,FALSE,"train"
2009-12-26,2009,12,26,4,52,360,"6","Fri",1456,208,TRUE,FALSE,FALSE,"train"
2009-12-27,2009,12,27,4,52,361,"0","Sat",1457,209,TRUE,FALSE,FALSE,"train"
2009-12-28,2009,12,28,4,52,362,"1","Sun",1458,209,TRUE,FALSE,FALSE,"train"
2009-12-29,2009,12,29,4,52,363,"2","Mon",1459,209,TRUE,FALSE,FALSE,"train"
2009-12-30,2009,12,30,4,52,364,"3","Tue",1460,209,TRUE,FALSE,FALSE,"train"
2009-12-31,2009,12,31,4,53,365,"4","Wed",1461,209,TRUE,FALSE,FALSE,"train"
2010-01-01,2010,1,1,1,1,1,"5","Thu",1462,209,TRUE,FALSE,FALSE,"train"
2010-01-02,2010,1,2,1,1,2,"6","Fri",1463,209,TRUE,FALSE,FALSE,"train"
2010-01-03,2010,1,3,1,1,3,"0","Sat",1464,210,TRUE,FALSE,FALSE,"train"
2010-01-04,2010,1,4,1,1,4,"1","Sun",1465,210,TRUE,FALSE,FALSE,"train"
2010-01-05,2010,1,5,1,1,5,"2","Mon",1466,210,TRUE,FALSE,FALSE,"train"
2010-01-06,2010,1,6,1,1,6,"3","Tue",1467,210,TRUE,FALSE,FALSE,"train"
2010-01-07,2010,1,7,1,1,7,"4","Wed",1468,210,TRUE,FALSE,FALSE,"train"
2010-01-08,2010,1,8,1,2,8,"5","Thu",1469,210,TRUE,FALSE,FALSE,"train"
2010-01-09,2010,1,9,1,2,9,"6","Fri",1470,210,TRUE,FALSE,FALSE,"train"
2010-01-10,2010,1,10,1,2,10,"0","Sat",1471,211,TRUE,FALSE,FALSE,"train"
2010-01-11,2010,1,11,1,2,11,"1","Sun",1472,211,TRUE,FALSE,FALSE,"train"
2010-01-12,2010,1,12,1,2,12,"2","Mon",1473,211,TRUE,FALSE,FALSE,"train"
2010-01-13,2010,1,13,1,2,13,"3","Tue",1474,211,TRUE,FALSE,FALSE,"train"
2010-01-14,2010,1,14,1,2,14,"4","Wed",1475,211,TRUE,FALSE,FALSE,"train"
2010-01-15,2010,1,15,1,3,15,"5","Thu",1476,211,TRUE,FALSE,FALSE,"train"
2010-01-16,2010,1,16,1,3,16,"6","Fri",1477,211,TRUE,FALSE,FALSE,"train"
2010-01-17,2010,1,17,1,3,17,"0","Sat",1478,212,TRUE,FALSE,FALSE,"train"
2010-01-18,2010,1,18,1,3,18,"1","Sun",1479,212,TRUE,FALSE,FALSE,"train"
2010-01-19,2010,1,19,1,3,19,"2","Mon",1480,212,TRUE,FALSE,FALSE,"train"
2010-01-20,2010,1,20,1,3,20,"3","Tue",1481,212,TRUE,FALSE,FALSE,"train"
2010-01-21,2010,1,21,1,3,21,"4","Wed",1482,212,TRUE,FALSE,FALSE,"train"
2010-01-22,2010,1,22,1,4,22,"5","Thu",1483,212,TRUE,FALSE,FALSE,"train"
2010-01-23,2010,1,23,1,4,23,"6","Fri",1484,212,TRUE,FALSE,FALSE,"train"
2010-01-24,2010,1,24,1,4,24,"0","Sat",1485,213,TRUE,FALSE,FALSE,"train"
2010-01-25,2010,1,25,1,4,25,"1","Sun",1486,213,TRUE,FALSE,FALSE,"train"
2010-01-26,2010,1,26,1,4,26,"2","Mon",1487,213,TRUE,FALSE,FALSE,"train"
2010-01-27,2010,1,27,1,4,27,"3","Tue",1488,213,TRUE,FALSE,FALSE,"train"
2010-01-28,2010,1,28,1,4,28,"4","Wed",1489,213,TRUE,FALSE,FALSE,"train"
2010-01-29,2010,1,29,1,5,29,"5","Thu",1490,213,TRUE,FALSE,FALSE,"train"
2010-01-30,2010,1,30,1,5,30,"6","Fri",1491,213,TRUE,FALSE,FALSE,"train"
2010-01-31,2010,1,31,1,5,31,"0","Sat",1492,214,TRUE,FALSE,FALSE,"train"
2010-02-01,2010,2,1,1,5,32,"1","Sun",1493,214,TRUE,FALSE,FALSE,"train"
2010-02-02,2010,2,2,1,5,33,"2","Mon",1494,214,TRUE,FALSE,FALSE,"train"
2010-02-03,2010,2,3,1,5,34,"3","Tue",1495,214,TRUE,FALSE,FALSE,"train"
2010-02-04,2010,2,4,1,5,35,"4","Wed",1496,214,TRUE,FALSE,FALSE,"train"
2010-02-05,2010,2,5,1,6,36,"5","Thu",1497,214,TRUE,FALSE,FALSE,"train"
2010-02-06,2010,2,6,1,6,37,"6","Fri",1498,214,TRUE,FALSE,FALSE,"train"
2010-02-07,2010,2,7,1,6,38,"0","Sat",1499,215,TRUE,FALSE,FALSE,"train"
2010-02-08,2010,2,8,1,6,39,"1","Sun",1500,215,TRUE,FALSE,FALSE,"train"
2010-02-09,2010,2,9,1,6,40,"2","Mon",1501,215,TRUE,FALSE,FALSE,"train"
2010-02-10,2010,2,10,1,6,41,"3","Tue",1502,215,TRUE,FALSE,FALSE,"train"
2010-02-11,2010,2,11,1,6,42,"4","Wed",1503,215,TRUE,FALSE,FALSE,"train"
2010-02-12,2010,2,12,1,7,43,"5","Thu",1504,215,TRUE,FALSE,FALSE,"train"
2010-02-13,2010,2,13,1,7,44,"6","Fri",1505,215,TRUE,FALSE,FALSE,"train"
2010-02-14,2010,2,14,1,7,45,"0","Sat",1506,216,TRUE,FALSE,FALSE,"train"
2010-02-15,2010,2,15,1,7,46,"1","Sun",1507,216,TRUE,FALSE,FALSE,"train"
2010-02-16,2010,2,16,1,7,47,"2","Mon",1508,216,TRUE,FALSE,FALSE,"train"
2010-02-17,2010,2,17,1,7,48,"3","Tue",1509,216,TRUE,FALSE,FALSE,"train"
2010-02-18,2010,2,18,1,7,49,"4","Wed",1510,216,TRUE,FALSE,FALSE,"train"
2010-02-19,2010,2,19,1,8,50,"5","Thu",1511,216,TRUE,FALSE,FALSE,"train"
2010-02-20,2010,2,20,1,8,51,"6","Fri",1512,216,TRUE,FALSE,FALSE,"train"
